title;type;authors;doi;cite_number;volume;issue;date
A General Continuous Sampling Procedure for Resource-Limited Manufacturing Facilities;article;Michael C. Sharp- Steven R. Miller - John E. Economou;/doi/abs/10.1080/00224065.1989.11979165;0;21;3;1989
Use of a Normality Test to Identify Significant Effects in Factorial Designs;article;H. Claudio Benski;/doi/abs/10.1080/00224065.1989.11979166;12;21;3;1989
Interval Estimation Based on Censored Samples from the Weibull Distribution;article;Helmut Schneider - L. A. Weissfeld;/doi/abs/10.1080/00224065.1989.11979167;0;21;3;1989
Use of Augmented Box Plots for Reviewing Measurement Results Collected over Time;article;Joseph L. Ciminera - John W. Tukey;/doi/abs/10.1080/00224065.1989.11979168;1;21;3;1989
Control Schemes for Low Count Levels;article;James M. Lucas;/doi/abs/10.1080/00224065.1989.11979169;17;21;3;1989
Posterior Probabilities for Identifying Active Effects in Unreplicated Experiments;article;W. Robert Stephenson- Frederick L. Hulting - Karen Moore;/doi/abs/10.1080/00224065.1989.11979170;9;21;3;1989
A Stabilized Normal Probability Plotting Technique;article;Lloyd S. Nelson;/doi/abs/10.1080/00224065.1989.11979171;3;21;3;1989
Modern Methods for Quality Control and Improvement;book review;Lloyd S. Nelson;/doi/abs/10.1080/00224065.1989.11979172;0;21;3;1989
Decision Analysis: A Bayesian Approach;book review;Jane M. Fraser;/doi/abs/10.1080/00224065.1989.11979173;0;21;3;1989
Experimental Design: A Chemometric Approach;book review;George P. McCabe;/doi/abs/10.1080/00224065.1989.11979174;0;21;3;1989
Linear Models for Unbalanced Data;book review;Peter R. Nelson;/doi/abs/10.1080/00224065.1989.11979175;0;21;3;1989
Statistics in Research;book review;Lloyd S. Nelson;/doi/abs/10.1080/00224065.1989.11979176;0;21;3;1989
Productivity and Quality Improvement: A Practical Guide to Implementing Statistical Process Control;book review;Douglas J. Depriest;/doi/abs/10.1080/00224065.1989.11979177;0;21;3;1989
Volume 12: How to Choose the Proper Sample Size;book review;George P. McCabe;/doi/abs/10.1080/00224065.1989.11979178;0;21;3;1989
Editorial Board;Editorial Board;NA;/doi/abs/10.1080/00224065.1989.11979148;0;21;2;1989
Ten Measures of Inspection Performance;article;Tzvi Raz - John M. Liittschwager;/doi/abs/10.1080/00224065.1989.11979149;1;21;2;1989
An Approach to Controlling Process Variability;article;E. Von Collani - J. Sheil;/doi/abs/10.1080/00224065.1989.11979150;2;21;2;1989
A Simplified Markov Chain Analysis of ANSI/ASQC Z1.4 Used without Limit Numbers;article;Richard M. Brugger;/doi/abs/10.1080/00224065.1989.11979151;0;21;2;1989
Economic Control Chart Designs and the In-Control Time Distribution: A Sensitivity Study;article;Thomas P. McWilliams;/doi/abs/10.1080/00224065.1989.11979152;21;21;2;1989
The Analysis of Means (ANOM) for Signal and Noise;article;Neil R. Ullman;/doi/abs/10.1080/00224065.1989.11979153;2;21;2;1989
Operating Characteristic and Average Sample Number Functions for Attribute-Based Sequential Test Plans;article;Thomas P. McWilliams;/doi/abs/10.1080/00224065.1989.11979154;2;21;2;1989
Exact Binomial Sample Sizes by Successive Substitution;article;George C. Runger;/doi/abs/10.1080/00224065.1989.11979155;0;21;2;1989
Evaluating Overlapping Confidence Intervals;article;Lloyd S. Nelson;/doi/abs/10.1080/00224065.1989.11979156;1;21;2;1989
Regression Analysis with Applications;book review;Anthony Atkinson 
(Professor of Statistics);/doi/abs/10.1080/00224065.1989.11979157;0;21;2;1989
Safety and Reliability of Existing Structures;book review;M. G. Pecht;/doi/abs/10.1080/00224065.1989.11979158;0;21;2;1989
Advanced Quality Planning;book review;Robert L. Perry;/doi/abs/10.1080/00224065.1989.11979159;0;21;2;1989
Reliability: Availability and Maintainability (RAM) Dictionary;book review;A. Clifford Cohen;/doi/abs/10.1080/00224065.1989.11979160;0;21;2;1989
Quality Control and Applications;book review;Owen W. Miller;/doi/abs/10.1080/00224065.1989.11979161;0;21;2;1989
Editorial Board;Editorial Board;NA;/doi/abs/10.1080/00224065.1989.11979129;0;21;1;1989
Some Thoughts on Variable-Selection in Multiple Regression;article;John Mandel;/doi/abs/10.1080/00224065.1989.11979131;1;21;1;1989
Control-Charting Automated Laboratory Instruments When Many Successive Differences May Be Zero;article;Joseph L. Ciminera - John W. Tukey;/doi/abs/10.1080/00224065.1989.11979132;1;21;1;1989
An Economic Evaluation of Improvements in Process Capability for a Single-Level Canning Problem;article;Robert L. Schmidt - Phillip E. Pfeifer;/doi/abs/10.1080/00224065.1989.11979133;11;21;1;1989
The Power of the F-Test in Two-Factor Nested Experiments;article;Anthony A. Salvia - William C. Lasher;/doi/abs/10.1080/00224065.1989.11979134;0;21;1;1989
Interval Estimation for Censored Accelerated Life Tests Based on the Lognormal Model;article;Helmut Schneider - Lisa Weissfeld;/doi/abs/10.1080/00224065.1989.11979135;1;21;1;1989
Generalized Attribute Acceptance Sampling Plans;article;Joel A. Nachlas - Seong-In Kim;/doi/abs/10.1080/00224065.1989.11979136;0;21;1;1989
Normal and Binomial Selection Problems;article;Michael D. Friedrichs - William C. Guenther;/doi/abs/10.1080/00224065.1989.11979137;1;21;1;1989
Procedures and Tables for the Selection of CSP-1 Plans;article;K. Govindaraju;/doi/abs/10.1080/00224065.1989.11979138;9;21;1;1989
Computational Approaches to Estimating Negative Binomial Parameters from Count Data;article;Dileep G. Dhavale;/doi/abs/10.1080/00224065.1989.11979139;1;21;1;1989
Determination of Optimal Design Parameters of Joint X̄ and R Charts;article;M. A. Rahim;/doi/abs/10.1080/00224065.1989.11979140;15;21;1;1989
Upper Confidence Limits on Average Numbers of Occurrences;article;Lloyd S. Nelson;/doi/abs/10.1080/00224065.1989.11979141;0;21;1;1989
Understanding Industrial Experimentation;book review;Lloyd S. Nelson;/doi/abs/10.1080/00224065.1989.11979142;0;21;1;1989
Quality Management Handbook;book review;Bob L. Foote;/doi/abs/10.1080/00224065.1989.11979143;0;21;1;1989
Quality Programming: Developing and Testing Software with Statistical Quality Control;book review;J. H. Poore;/doi/abs/10.1080/00224065.1989.11979144;0;21;1;1989
World Class Quality: Design of Experiments Made Easier: More Cost Effective Than SPC;book review;Lloyd S. Nelson;/doi/abs/10.1080/00224065.1989.11979145;4;21;1;1989
Reliability for the Technologies;book review;Lawrence Leemis;/doi/abs/10.1080/00224065.1989.11979146;0;21;1;1989
Second Decennial Index;index;NA;/doi/abs/10.1080/00224065.1989.11979147;0;21;1;1989
Editorial Board;Editorial Board;NA;/doi/abs/10.1080/00224065.1988.11979112;0;20;4;1988
An SPC Approach to Compensating a Tool-Wear Process;article;Charles P. Quesenberry;/doi/abs/10.1080/00224065.1988.11979114;10;20;4;1988
A Simple Method for Analyzing Binary Data from Orthogonal Arrays;article;P. C. Wang;/doi/abs/10.1080/00224065.1988.11979115;2;20;4;1988
Problems with Interval Estimation When Data are Adjusted via Calibration;article;Jeri M. Mulrow- Dominic F. Vecchia- John P. Buonaccorsi - Hari K. Iyer;/doi/abs/10.1080/00224065.1988.11979116;2;20;4;1988
Estimating Nonconformity Rates in c-Defect Sampling;article;Alan Zaslavsky;/doi/abs/10.1080/00224065.1988.11979117;7;20;4;1988
Performance of the Control Chart Trend Rule under Linear Shift;article;Robert B. Davis - William H. Woodall;/doi/abs/10.1080/00224065.1988.11979118;24;20;4;1988
The c Control Chart Under Inspection Error;article;Ron Suich;/doi/abs/10.1080/00224065.1988.11979119;3;20;4;1988
A Computer Program to Determine Defining Contrasts and Factor Combinations for Two-Level Fractional Factorial Designs of Resolution III: IV: and V;article;Thomas P. Turiel;/doi/abs/10.1080/00224065.1988.11979120;0;20;4;1988
Notes on the Histogram: II. Unequal Class Intervals;article;Lloyd S. Nelson;/doi/abs/10.1080/00224065.1988.11979121;2;20;4;1988
Parts per Million Values for Estimating Quality Levels;book review;Peter R. Nelson;/doi/abs/10.1080/00224065.1988.11979122;0;20;4;1988
Statistical Process Control;book review;John S. Dowd;/doi/abs/10.1080/00224065.1988.11979123;0;20;4;1988
Directory of Statistical Microcomputer Software;book review;Paulette Johnson;/doi/abs/10.1080/00224065.1988.11979124;0;20;4;1988
Design: Data: and Analysis by Some Friends of Cuthbert Daniel;book review;Peter R. Nelson;/doi/abs/10.1080/00224065.1988.11979125;0;20;4;1988
Index;index;NA;/doi/abs/10.1080/00224065.1988.11979126;0;20;4;1988
Corrigenda;correction;NA;/doi/abs/10.1080/00224065.1988.11979128;0;20;4;1988
Editorial Board;Editorial Board;NA;/doi/abs/10.1080/00224065.1988.11979099;0;20;3;1988
Selection of the Optimal Inspection Precision Level for a Complete Inspection Plan;article;Kwei Tang - Helmut Schneider;/doi/abs/10.1080/00224065.1988.11979100;3;20;3;1988
AOQ and AOQL for Stoplight Acceptance Sampling;article;Anthony A. Salvia;/doi/abs/10.1080/00224065.1988.11979101;0;20;3;1988
A New Measure of Process Capability: Cpm;article;Lai K. Chan- Smiley W. Cheng - Frederick A. Spiring;/doi/abs/10.1080/00224065.1988.11979102;190;20;3;1988
The Revision of ISO 3951 (1981);article;David H. Baillie;/doi/abs/10.1080/00224065.1988.11979103;0;20;3;1988
Multiple Criteria Sampling Plans for Total Fraction Nonconformance;article;Lawrence Danziger - Zoltan Papp;/doi/abs/10.1080/00224065.1988.11979104;1;20;3;1988
Determination of the Optimal Process Mean and the Upper Limit for a Canning Problem;article;Damodar Y. Golhar - Stephen M. Pollock;/doi/abs/10.1080/00224065.1988.11979105;25;20;3;1988
Computation of the Optimal Process Mean and the Upper Limit for a Canning Problem;article;Damodar Y. Golhar;/doi/abs/10.1080/00224065.1988.11979106;10;20;3;1988
An Interactive Probability Plotting Program;article;Karen L. Jensen- Stephen V. Crowder - Stephen B. Vardeman;/doi/abs/10.1080/00224065.1988.11979107;5;20;3;1988
Notes on the Histogram: I. Equal Class Intervals;article;Lloyd S. Nelson;/doi/abs/10.1080/00224065.1988.11979108;2;20;3;1988
Response Surfaces: Designs and Analyses: Empirical Model-Building and Response Surfaces;book review;Bert Gunter 
(Statistical Consultant);/doi/abs/10.1080/00224065.1988.11979109;1;20;3;1988
Quality Control and Industrial Statistics;book review;Robert L. Perry;/doi/abs/10.1080/00224065.1988.11979110;0;20;3;1988
Model Selection;book review;Lloyd S. Nelson;/doi/abs/10.1080/00224065.1988.11979111;0;20;3;1988
Editorial Board;Editorial Board;NA;/doi/abs/10.1080/00224065.1988.11979089;0;20;2;1988
An Economic Model for Vendor Selection;article;Kwei Tang;/doi/abs/10.1080/00224065.1988.11979090;4;20;2;1988
Prediction-Interval Constrained Programming;article;David L. Olson- Jerry C. Wei - Edna M. White;/doi/abs/10.1080/00224065.1988.11979091;0;20;2;1988
Statistical Effects of Imperfect Inspection Sampling III. Screening (Group Testing);article;Norman L. Johnson- Samuel Kotz - Robert N. Rodriguez;/doi/abs/10.1080/00224065.1988.11979092;2;20;2;1988
Programs for Generating Extreme Vertices and Centroids of Linearly Constrained Experimental Regions;article;Gregory F. Piepel;/doi/abs/10.1080/00224065.1988.11979093;12;20;2;1988
An Interactive Program for the Analysis of Data from Two-Level Factorial Experiments via Probability Plotting;article;Stephen V. Crowder- Karen L. Jensen- W. Robert Stephenson - Stephen B. Vardeman;/doi/abs/10.1080/00224065.1988.11979094;4;20;2;1988
Calculation of New Limits for X: R Charts When Subgroup Size is Changed;article;Lloyd S. Nelson;/doi/abs/10.1080/00224065.1988.11979095;0;20;2;1988
Engineering Statistics;book review;Lloyd S. Nelson;/doi/abs/10.1080/00224065.1988.11979096;0;20;2;1988
Practical Statistics for Engineers and Scientists;book review;Lloyd S. Nelson;/doi/abs/10.1080/00224065.1988.11979097;0;20;2;1988
Sequential Methods in Statistics;book review;Lloyd S. Nelson;/doi/abs/10.1080/00224065.1988.11979098;0;20;2;1988
Editorial Board;Editorial Board;NA;/doi/abs/10.1080/00224065.1988.11979077;0;20;1;1988
Analyzing Data from Mixture Experiments Containing Process Variables: A Split-Plot Approach;article;John A. Cornell;/doi/abs/10.1080/00224065.1988.11979079;16;20;1;1988
Graphical Analysis of System Repair Data;article;Wayne Nelson;/doi/abs/10.1080/00224065.1988.11979080;12;20;1;1988
In the Soup: A Case Study to Identify Contributors to Filling Variability;article;Lynne B. Hare;/doi/abs/10.1080/00224065.1988.11979081;2;20;1;1988
A Case Study of the Use of an Experimental Design in Preventing Shorts in Nickel-Cadmium Cells;article;Shraga Ophir- Uri El-Gad - Mitchell Snyder;/doi/abs/10.1080/00224065.1988.11979082;0;20;1;1988
A Case Study of Effective Use of Statistical Experimental Design in a Smoke Stack Industry;article;John S. Lawson;/doi/abs/10.1080/00224065.1988.11979083;2;20;1;1988
A FORTRAN Program to Generate Fractional Factorial Experiments;article;Thomas P. Turiel;/doi/abs/10.1080/00224065.1988.11979084;1;20;1;1988
Control Charts: Rational Subgroups and Effective Applications;article;Lloyd S. Nelson;/doi/abs/10.1080/00224065.1988.11979085;7;20;1;1988
Multivariate Statistical Simulation;book review;Carlos W. Brain;/doi/abs/10.1080/00224065.1988.11979086;0;20;1;1988
Self-Organizing Methods in Modeling;book review;Alan J. Gross;/doi/abs/10.1080/00224065.1988.11979087;0;20;1;1988
Statistical Quality Control for Manufacturing Managers;book review;Lloyd S. Nelson;/doi/abs/10.1080/00224065.1988.11979088;0;20;1;1988
Editorial Board;Editorial Board;NA;/doi/abs/10.1080/00224065.1987.11979061;0;19;4;1987
Comparison of Poisson Means: The General Case;article;Lloyd S. Nelson;/doi/abs/10.1080/00224065.1987.11979062;7;19;4;1987
Use of Boxplots for Process Evaluation;article;Boris Iglewicz - David C. Hoaglin;/doi/abs/10.1080/00224065.1987.11979063;13;19;4;1987
Plans for Very Low Fraction Nonconforming;article;Leon Pesotchinsky;/doi/abs/10.1080/00224065.1987.11979064;7;19;4;1987
An Evaluation of the Laboratory Ranking Test;article;Robert S. Elder;/doi/abs/10.1080/00224065.1987.11979065;0;19;4;1987
ANSI/ASQC Z1.4 Performance without Limit Numbers;article;Roger B. Grinde- Edward D. McDowell - Sabah U. Randhawa;/doi/abs/10.1080/00224065.1987.11979066;1;19;4;1987
Allocating Observations in the Random Effects Balanced One-Way ANOVA;article;Joseph J. Pignatiello Jr.;/doi/abs/10.1080/00224065.1987.11979067;2;19;4;1987
A Computer Program for Allocating Observations in the Random Effects Balanced One-Way ANOVA;article;Joseph J. Pignatiello Jr.;/doi/abs/10.1080/00224065.1987.11979068;1;19;4;1987
A Chi-Square Control Chart for Several Proportions;article;Lloyd S. Nelson;/doi/abs/10.1080/00224065.1987.11979069;8;19;4;1987
Out of the Crisis;book review;John S. Dowd;/doi/abs/10.1080/00224065.1987.11979070;0;19;4;1987
Introduction to Statistical Quality Control;book review;Lloyd S. Nelson;/doi/abs/10.1080/00224065.1987.11979071;0;19;4;1987
Introduction to Statistical Quality Control;book review;Richard A. Freund;/doi/abs/10.1080/00224065.1987.11979072;1;19;4;1987
Probability Distributions;book review;Barbara B. Nelson 
(Statistical Consultant);/doi/abs/10.1080/00224065.1987.11979073;0;19;4;1987
Index;index;NA;/doi/abs/10.1080/00224065.1987.11979074;0;19;4;1987
Corrigenda;correction;NA;/doi/abs/10.1080/00224065.1987.11979076;0;19;4;1987
Editorial Board;Editorial Board;NA;/doi/abs/10.1080/00224065.1987.11979051;0;19;3;1987
Variability Reduction through Subvessel CUSUM Control;article;Kimberly Kearns Hockman - James M. Lucas;/doi/abs/10.1080/00224065.1987.11979052;3;19;3;1987
Multivariate Tolerance Regions and F-Tests;article;Camil Fuchs - Ron S. Kenett;/doi/abs/10.1080/00224065.1987.11979053;1;19;3;1987
Tools for Computer-Aided Design of Experiments;article;Christopher J. Nachtsheim;/doi/abs/10.1080/00224065.1987.11979054;10;19;3;1987
Average Run Lengths of Exponentially Weighted Moving Average Control Charts;article;Stephen V. Crowder;/doi/abs/10.1080/00224065.1987.11979055;34;19;3;1987
Upper 10%: 5% and 1% Points of the Maximum F-Ratio;article;Lloyd S. Nelson;/doi/abs/10.1080/00224065.1987.11979056;8;19;3;1987
Understanding Statistical Process Control;book review;Lloyd S. Nelson;/doi/abs/10.1080/00224065.1987.11979057;1;19;3;1987
Truncated and Censored Samples from Normal Populations;book review;A. Clifford Cohen;/doi/abs/10.1080/00224065.1987.11979058;0;19;3;1987
The Elements of Graphing Data;book review;Laura Howard;/doi/abs/10.1080/00224065.1987.11979059;0;19;3;1987
Experimental Measurements: Precision: Error and Truth;book review;Lloyd S. Nelson;/doi/abs/10.1080/00224065.1987.11979060;0;19;3;1987
Editorial Board;Editorial Board;NA;/doi/abs/10.1080/00224065.1987.11979038;0;19;2;1987
Design of CUSUM Control Charts Using Narrow Limit Gauges;article;Helmut Schneider - Colm O'Cinneide;/doi/abs/10.1080/00224065.1987.11979039;2;19;2;1987
Displaying Multivariate Data Using Polyplots;article;Linda W. Blazek- Bradley Novic - Douglas M. Scott;/doi/abs/10.1080/00224065.1987.11979040;6;19;2;1987
Comparing k Independent Sample Means with a Known Standard;article;Robert W. Mee- Arvind K. Shah - John J. Lefante;/doi/abs/10.1080/00224065.1987.11979041;6;19;2;1987
Determination of the Best Mean Contents for a Canning Problem;article;Damodar Y. Golhar;/doi/abs/10.1080/00224065.1987.11979042;34;19;2;1987
Performance of PRE-Control Sampling Plans;article;Anthony A. Salvia;/doi/abs/10.1080/00224065.1987.11979043;1;19;2;1987
A Partial Inventory of Statistical Literature on Quality and Productivity through 1985;article;Stephen Vardeman - John A. Cornell;/doi/abs/10.1080/00224065.1987.11979044;2;19;2;1987
Computation of ARL for Combined Individual Measurement and Moving Range Charts;article;Stephen V. Crowder;/doi/abs/10.1080/00224065.1987.11979045;21;19;2;1987
